timestamp,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR
2020081504,0.0,0.0,0.0,26.33,97.4,1.83,111.1,97.2,1.16
2020081505,10.6,1.47,13.37,26.49,96.75,2.21,119.2,97.25,1.52
2020081506,93.55,52.86,83.24,27.56,92.2,3.32,131.0,97.31,2.68
2020081507,186.5,115.05,129.75,28.83,85.31,4.25,142.9,97.38,2.83
2020081508,389.25,13.36,329.46,30.07,77.51,5.13,142.4,97.44,0.76
2020081509,517.55,69.11,359.42,31.21,71.19,5.5,140.6,97.46,0.58
2020081510,572.55,185.37,337.09,32.24,66.66,5.55,139.0,97.43,0.41
2020081511,630.47,253.09,314.75,33.09,63.45,5.39,137.7,97.38,0.29
2020081512,631.8,273.07,309.25,33.69,61.29,5.08,136.6,97.31,0.16
2020081513,591.47,244.93,302.27,33.98,60.12,4.75,135.7,97.24,0.11
2020081514,558.58,265.87,293.26,33.97,59.86,4.29,134.7,97.19,0.04
2020081515,351.3,184.68,202.31,33.74,60.62,3.78,133.2,97.16,0.01
2020081516,207.15,104.4,153.57,33.0,63.61,3.38,133.1,97.18,0.0
2020081517,73.1,27.22,68.4,31.68,70.39,2.92,134.6,97.22,0.0
2020081518,4.75,0.0,6.9,29.83,80.31,2.25,135.0,97.29,0.0
2020081519,0.0,0.0,0.0,28.93,83.73,2.32,134.3,97.36,0.0
2020081520,0.0,0.0,0.0,28.39,85.75,2.57,135.2,97.43,0.0
2020081521,0.0,0.0,0.0,28.01,87.53,2.77,136.9,97.46,0.0
2020081522,0.0,0.0,0.0,27.67,89.49,2.83,138.1,97.47,0.0
2020081523,0.0,0.0,0.0,27.4,91.29,2.69,138.9,97.46,0.02
2020081600,0.0,0.0,0.0,27.16,93.2,2.29,137.7,97.44,0.04
2020081601,0.0,0.0,0.0,26.95,94.84,1.93,134.4,97.41,0.13
2020081602,0.0,0.0,0.0,26.79,95.99,1.64,132.0,97.4,0.11
2020081603,0.0,0.0,0.0,26.66,96.77,1.5,130.7,97.4,0.07
2020081604,0.0,0.0,0.0,26.53,97.26,1.48,129.8,97.42,0.08
2020081605,12.23,1.9,14.85,26.73,96.38,1.79,128.7,97.45,0.11
2020081606,117.35,57.04,102.82,28.08,89.45,2.57,131.4,97.49,0.31
2020081607,260.17,149.6,176.36,29.8,80.13,2.38,132.8,97.52,0.56
2020081608,424.85,206.8,249.17,31.17,73.9,2.57,119.6,97.53,0.44
2020081609,559.17,276.64,301.92,32.31,69.52,2.98,112.3,97.52,0.41
2020081610,592.42,321.02,283.53,33.35,65.82,3.26,110.7,97.49,0.5
2020081611,701.15,330.22,339.77,34.36,62.17,3.39,108.8,97.42,0.39
2020081612,677.62,344.68,311.12,35.01,59.51,3.49,107.9,97.32,0.35
2020081613,569.88,243.79,290.42,35.28,58.17,3.57,110.7,97.24,0.34
2020081614,448.05,190.7,265.09,34.95,59.1,3.52,119.0,97.19,0.26
2020081615,310.52,70.69,222.13,34.5,60.56,3.43,129.4,97.18,0.17
2020081616,190.1,31.58,158.24,33.73,63.75,3.17,139.0,97.2,0.05
2020081617,70.93,10.09,59.44,32.56,69.84,2.8,146.9,97.25,0.01
2020081618,4.97,0.0,7.42,30.89,78.39,2.08,150.6,97.31,0.0
2020081619,0.0,0.0,0.0,30.2,81.08,2.17,153.2,97.39,0.0
2020081620,0.0,0.0,0.0,29.69,82.63,2.48,152.9,97.45,0.01
2020081621,0.0,0.0,0.0,29.23,84.36,2.77,150.8,97.49,0.01
2020081622,0.0,0.0,0.0,28.77,86.49,2.94,148.5,97.5,0.02
2020081623,0.0,0.0,0.0,28.38,88.26,3.11,148.8,97.5,0.02
2020081700,0.0,0.0,0.0,28.03,89.89,3.16,149.8,97.47,0.03
2020081701,0.0,0.0,0.0,27.72,91.41,3.04,148.7,97.43,0.03
2020081702,0.0,0.0,0.0,27.49,92.58,2.78,146.9,97.4,0.03
2020081703,0.0,0.0,0.0,27.33,93.35,2.62,145.1,97.38,0.01
2020081704,0.0,0.0,0.0,27.17,94.16,2.56,143.9,97.39,0.01
2020081705,8.6,3.59,11.09,27.16,94.29,2.67,144.3,97.43,0.01
2020081706,84.93,70.85,64.35,28.05,90.13,3.25,150.1,97.5,0.04
2020081707,188.82,136.08,133.02,29.85,80.51,3.85,166.0,97.56,0.06
2020081708,361.2,99.17,255.15,31.34,73.69,3.7,171.3,97.63,3.18
2020081709,519.42,187.16,300.73,32.47,69.06,3.29,165.4,97.66,2.54
2020081710,600.15,238.61,320.29,33.57,64.99,3.1,158.6,97.62,3.24
2020081711,640.12,242.81,342.68,34.59,61.46,3.04,153.6,97.54,4.08
2020081712,584.53,235.95,289.09,35.24,59.21,2.85,146.3,97.46,6.17
2020081713,452.45,78.87,304.5,35.57,57.85,2.52,136.6,97.37,6.98
2020081714,394.75,110.32,254.57,35.55,57.57,2.0,119.0,97.31,6.5
2020081715,208.32,88.55,140.63,35.14,58.87,1.74,100.0,97.28,4.1
2020081716,167.8,28.7,139.54,34.63,61.04,1.48,97.7,97.27,1.84
2020081717,65.12,9.5,58.22,33.59,63.87,1.47,105.0,97.29,0.78
2020081718,3.35,0.0,4.63,31.89,75.83,1.42,103.1,97.35,0.43
2020081719,0.0,0.0,0.0,30.99,80.55,1.66,98.7,97.43,0.18
2020081720,0.0,0.0,0.0,30.38,81.68,1.95,103.6,97.5,0.39
2020081721,0.0,0.0,0.0,29.76,83.61,2.09,118.3,97.54,1.45
2020081722,0.0,0.0,0.0,29.2,85.87,2.09,134.8,97.55,2.17
2020081723,0.0,0.0,0.0,28.64,88.17,2.1,146.1,97.56,2.96
2020081800,0.0,0.0,0.0,28.2,90.0,2.07,152.7,97.55,3.72
2020081801,0.0,0.0,0.0,27.85,91.47,1.99,158.7,97.53,4.03
2020081802,0.0,0.0,0.0,27.57,92.58,1.93,165.0,97.5,5.88
2020081803,0.0,0.0,0.0,27.32,93.57,1.86,170.7,97.47,5.47
2020081804,0.0,0.0,0.0,27.11,94.39,1.76,177.4,97.43,5.8
2020081805,7.55,2.29,9.12,27.1,94.27,2.1,177.5,97.46,4.98
2020081806,74.1,28.06,60.55,27.79,91.59,2.99,168.8,97.58,7.28
2020081807,205.77,72.12,163.27,29.29,84.6,3.32,167.1,97.68,32.75
2020081808,353.02,104.28,250.4,30.98,75.76,3.51,173.3,97.72,4.48
2020081809,461.67,105.38,359.19,32.42,69.58,3.25,182.1,97.68,4.76
2020081810,578.83,211.12,333.04,33.39,65.49,2.92,187.5,97.62,6.52
2020081811,710.95,317.79,346.37,34.02,62.89,2.34,190.8,97.54,7.48
2020081812,461.67,73.57,309.57,34.41,61.18,1.75,200.1,97.45,7.48
2020081813,506.52,37.98,386.95,34.6,60.21,1.42,216.7,97.37,5.71
2020081814,373.85,21.79,288.94,34.26,62.06,1.48,232.4,97.32,4.94
2020081815,350.3,67.9,265.54,33.83,64.97,1.65,241.7,97.3,3.76
2020081816,207.05,37.98,172.7,33.01,67.95,2.03,245.2,97.29,1.69
2020081817,69.68,8.85,63.47,31.81,73.89,2.13,249.9,97.28,1.27
2020081818,4.12,0.0,5.86,30.41,84.24,1.83,258.3,97.26,0.84
2020081819,0.0,0.0,0.0,29.75,89.07,1.53,277.9,97.32,0.83
2020081820,0.0,0.0,0.0,29.48,92.03,1.04,311.5,97.42,1.26
2020081821,0.0,0.0,0.0,29.42,92.26,0.32,321.3,97.49,2.37
2020081822,0.0,0.0,0.0,29.35,90.88,0.86,155.2,97.52,3.72
2020081823,0.0,0.0,0.0,29.04,92.68,1.39,156.2,97.53,6.29
2020081900,0.0,0.0,0.0,28.76,92.57,1.67,168.3,97.48,13.26
2020081901,0.0,0.0,0.0,28.48,93.09,1.71,183.7,97.43,22.5
2020081902,0.0,0.0,0.0,28.32,93.81,1.56,191.8,97.39,16.23
2020081903,0.0,0.0,0.0,28.21,94.41,1.44,201.9,97.35,8.86
2020081904,0.0,0.0,0.0,28.09,94.73,1.49,218.5,97.32,6.18
2020081905,2.45,0.0,2.92,28.03,95.06,1.46,232.5,97.32,7.37
2020081906,12.45,0.0,10.92,28.78,91.93,1.54,245.8,97.37,6.95
2020081907,34.85,8.79,28.48,29.89,86.27,1.82,269.1,97.41,6.61
2020081908,48.28,6.95,40.05,31.2,80.07,2.05,282.1,97.44,19.33
2020081909,39.45,15.13,27.89,32.04,75.13,1.91,286.4,97.48,20.53
2020081910,39.9,2.28,31.66,32.37,71.78,1.76,283.5,97.5,25.25
2020081911,52.03,22.89,33.3,32.51,71.55,1.51,274.5,97.49,36.27
2020081912,76.05,2.59,60.72,32.46,72.16,1.6,269.6,97.44,35.07
2020081913,139.62,22.75,98.95,32.31,73.08,1.75,268.0,97.4,30.51
2020081914,160.1,17.13,122.16,32.09,74.27,1.72,264.3,97.35,22.52
2020081915,131.25,7.74,111.51,31.77,75.78,1.33,253.3,97.33,15.56
2020081916,117.9,4.21,101.7,31.67,75.74,1.0,230.3,97.31,8.91
2020081917,46.97,1.75,41.32,30.96,76.89,1.08,185.3,97.3,5.09
2020081918,2.65,0.0,3.76,29.76,86.62,1.27,159.7,97.32,1.67
2020081919,0.0,0.0,0.0,29.14,89.79,1.51,156.7,97.38,1.72
2020081920,0.0,0.0,0.0,28.74,90.98,1.6,161.8,97.48,2.75
2020081921,0.0,0.0,0.0,28.35,92.25,1.64,162.6,97.54,7.44
2020081922,0.0,0.0,0.0,27.93,93.69,1.66,159.9,97.59,23.32
2020081923,0.0,0.0,0.0,27.57,95.05,1.72,154.2,97.62,40.23
2020082000,0.0,0.0,0.0,27.26,96.25,1.97,149.5,97.63,49.05
2020082001,0.0,0.0,0.0,27.06,96.92,2.27,147.2,97.59,46.74
2020082002,0.0,0.0,0.0,26.96,97.27,2.08,145.8,97.54,30.34
2020082003,0.0,0.0,0.0,26.85,97.14,2.0,145.6,97.51,25.66
2020082004,0.0,0.0,0.0,26.74,97.0,2.14,143.0,97.52,31.14
2020082005,3.83,0.0,4.01,26.72,96.84,2.56,137.7,97.56,39.22
2020082006,33.0,0.0,28.94,26.99,95.88,3.47,133.2,97.61,66.95
2020082007,75.57,0.0,64.43,27.39,94.38,4.14,133.8,97.67,76.49
2020082008,50.22,0.0,42.77,27.89,91.73,4.59,139.2,97.74,14.69
2020082009,379.75,66.01,259.4,28.65,87.52,4.62,141.4,97.81,12.53
2020082010,272.35,0.52,219.19,29.55,82.65,4.37,141.2,97.87,16.99
2020082011,393.35,20.88,308.01,30.22,78.97,4.25,142.6,97.87,25.24
2020082012,481.75,7.02,386.53,30.35,78.18,4.12,142.6,97.85,34.42
2020082013,272.58,3.44,221.93,30.16,79.68,3.94,139.8,97.81,38.07
2020082014,196.5,0.97,161.45,30.13,80.1,3.64,136.1,97.76,32.64
2020082015,87.05,3.74,74.18,29.92,80.79,2.97,131.9,97.72,24.38
2020082016,65.1,0.0,56.75,29.59,82.91,2.0,123.0,97.7,17.35
2020082017,28.65,0.0,25.72,28.98,83.72,1.59,108.0,97.68,11.57
2020082018,1.58,0.0,1.8,27.82,91.66,1.24,84.4,97.7,7.33
2020082019,0.0,0.0,0.0,27.15,93.59,1.56,74.4,97.75,3.97
2020082020,0.0,0.0,0.0,26.74,94.16,1.97,75.6,97.83,2.17
2020082021,0.0,0.0,0.0,26.42,94.62,2.51,77.6,97.88,1.35
2020082022,0.0,0.0,0.0,26.18,95.27,2.78,80.1,97.89,1.03
2020082023,0.0,0.0,0.0,26.01,95.97,2.83,84.1,97.9,0.92
2020082100,0.0,0.0,0.0,25.95,96.12,2.81,90.4,97.9,0.85
2020082101,0.0,0.0,0.0,25.85,96.36,2.78,99.5,97.9,0.98
2020082102,0.0,0.0,0.0,25.71,96.52,2.7,108.4,97.9,0.75
2020082103,0.0,0.0,0.0,25.5,96.75,2.66,111.8,97.91,0.38
2020082104,0.0,0.0,0.0,25.23,96.86,2.53,108.4,97.94,0.18
2020082105,9.88,0.78,12.31,25.09,96.32,2.77,102.3,97.98,0.06
2020082106,123.0,100.59,103.85,25.84,92.36,3.81,97.1,98.03,0.03
2020082107,301.12,242.25,183.19,27.11,83.18,4.97,107.8,98.1,0.01
2020082108,507.55,425.09,212.2,28.67,73.4,6.03,115.4,98.15,0.0
2020082109,681.15,498.08,263.53,30.02,66.85,6.37,113.0,98.16,0.0
2020082110,718.2,443.48,273.8,31.11,63.3,6.4,106.7,98.12,0.0
2020082111,755.85,340.88,358.38,31.88,61.43,6.34,101.3,98.05,0.01
2020082112,726.72,323.34,355.59,32.34,60.6,6.26,96.3,97.97,0.06
2020082113,652.05,434.86,256.71,32.56,60.65,6.07,90.4,97.89,0.14
2020082114,589.4,425.66,242.36,32.46,61.65,5.92,85.2,97.84,0.25
2020082115,389.25,309.01,188.51,31.99,63.65,5.81,82.6,97.82,0.17
2020082116,205.65,210.57,122.44,31.06,67.71,5.27,83.2,97.81,0.01
2020082117,76.72,111.07,58.13,29.57,75.97,3.93,85.9,97.82,0.01
2020082118,2.88,1.46,4.21,27.8,85.68,2.61,89.1,97.85,0.0
2020082119,0.0,0.0,0.0,27.05,88.71,2.35,92.4,97.9,0.0
2020082120,0.0,0.0,0.0,26.51,90.52,2.21,95.5,97.96,0.0
2020082121,0.0,0.0,0.0,26.06,91.94,2.09,98.5,97.99,0.0
2020082122,0.0,0.0,0.0,25.7,93.03,1.96,100.6,97.98,0.0
2020082123,0.0,0.0,0.0,25.44,93.8,1.94,101.3,97.97,0.01
2020082200,0.0,0.0,0.0,25.48,92.76,2.43,100.9,97.95,0.14
2020082201,0.0,0.0,0.0,25.4,92.51,2.94,96.8,97.92,0.24
2020082202,0.0,0.0,0.0,25.12,94.27,2.6,87.8,97.89,0.21
2020082203,0.0,0.0,0.0,24.82,95.76,2.35,78.2,97.87,0.14
2020082204,0.0,0.0,0.0,24.54,96.7,2.36,71.5,97.89,0.12
2020082205,8.35,2.32,10.5,24.56,96.36,2.61,65.3,97.92,0.06
2020082206,99.53,113.06,75.29,25.91,90.39,3.61,67.3,97.96,0.02
2020082207,237.8,248.01,127.62,27.67,81.88,4.47,89.1,98.02,0.15
2020082208,441.83,336.08,209.75,29.14,75.79,5.3,95.5,98.07,0.56
2020082209,552.1,407.13,226.64,30.38,71.4,5.92,96.0,98.09,0.58
2020082210,695.62,460.3,268.5,31.41,67.73,6.32,95.3,98.03,0.43
2020082211,725.0,373.79,322.56,32.24,64.53,6.53,93.9,97.95,0.33
2020082212,806.75,434.13,359.98,32.69,62.67,6.6,91.5,97.85,0.38
2020082213,658.47,391.29,276.45,32.8,62.09,6.61,89.0,97.75,0.29
2020082214,497.35,281.69,240.81,32.58,62.47,6.41,86.6,97.66,0.15
2020082215,357.83,219.97,208.99,32.09,63.93,6.05,85.1,97.61,0.06
2020082216,213.43,128.56,153.91,31.25,67.31,5.44,84.3,97.6,0.02
2020082217,65.5,29.64,57.32,29.84,74.98,4.07,82.5,97.63,0.01
2020082218,2.42,0.0,3.58,28.28,82.78,3.2,80.7,97.68,0.01
2020082219,0.0,0.0,0.0,27.69,85.12,3.3,81.8,97.76,0.01
2020082220,0.0,0.0,0.0,27.19,87.71,3.19,83.5,97.83,0.0
2020082221,0.0,0.0,0.0,26.75,90.13,3.14,84.3,97.87,0.01
2020082222,0.0,0.0,0.0,26.37,91.95,3.27,84.9,97.87,0.03
2020082223,0.0,0.0,0.0,25.98,93.53,3.39,84.1,97.85,0.11
2020082300,0.0,0.0,0.0,25.62,94.8,3.5,80.6,97.81,1.0
2020082301,0.0,0.0,0.0,25.28,95.92,3.52,74.9,97.76,2.97
2020082302,0.0,0.0,0.0,25.04,96.4,3.53,68.9,97.73,2.76
2020082303,0.0,0.0,0.0,24.88,96.59,3.69,66.0,97.72,2.21
2020082304,0.0,0.0,0.0,24.83,96.45,3.8,64.8,97.73,2.44
2020082305,10.05,3.12,12.98,24.87,96.25,3.78,64.5,97.76,2.85
2020082306,107.03,90.99,84.14,25.73,93.16,4.68,74.5,97.8,4.73
2020082307,218.25,153.45,140.66,26.95,88.36,5.55,87.6,97.84,4.62
2020082308,344.6,222.81,197.16,28.72,80.1,6.23,93.1,97.87,0.89
2020082309,479.8,222.81,274.63,30.3,73.26,6.62,94.0,97.85,0.94
2020082310,590.42,289.8,285.91,31.45,69.4,6.95,95.8,97.78,1.39
2020082311,629.0,301.81,300.72,32.27,66.79,7.18,100.1,97.69,1.62
2020082312,650.15,319.67,315.87,32.82,64.78,7.32,105.8,97.6,1.61
2020082313,582.88,268.17,303.75,32.99,63.69,7.3,111.1,97.51,1.34
2020082314,510.8,335.95,234.94,32.75,63.93,6.8,114.0,97.45,1.04
2020082315,359.08,270.78,180.1,32.23,65.24,5.97,114.0,97.43,0.55
2020082316,202.12,173.36,134.44,31.34,68.48,5.06,110.7,97.43,0.17
2020082317,74.05,70.52,59.06,29.89,76.24,3.67,105.0,97.47,0.04
2020082318,0.0,0.0,0.0,28.3,84.34,2.73,99.7,97.53,0.01
2020082319,0.0,0.0,0.0,27.68,86.78,2.87,96.6,97.62,0.01
2020082320,0.0,0.0,0.0,27.24,88.97,3.15,95.8,97.68,0.01
2020082321,0.0,0.0,0.0,26.84,91.28,3.39,96.1,97.71,0.01
2020082322,0.0,0.0,0.0,26.45,93.66,3.46,95.1,97.7,0.06
2020082323,0.0,0.0,0.0,26.16,95.16,3.47,93.3,97.67,0.18
2020082400,0.0,0.0,0.0,25.96,95.76,3.39,90.7,97.64,0.03
2020082401,0.0,0.0,0.0,25.82,95.89,3.48,90.2,97.62,0.05
2020082402,0.0,0.0,0.0,25.68,96.07,3.55,88.4,97.6,0.12
2020082403,0.0,0.0,0.0,25.57,96.13,3.63,86.2,97.59,0.19
2020082404,0.0,0.0,0.0,25.48,96.15,3.74,86.0,97.62,0.32
2020082405,9.05,1.13,11.16,25.51,95.7,3.89,86.9,97.67,0.36
2020082406,100.03,69.14,79.51,26.37,92.02,4.53,93.9,97.71,0.65
2020082407,236.6,193.94,142.8,27.73,84.87,4.98,109.7,97.75,0.59
2020082408,412.95,359.91,174.69,29.18,77.71,5.56,116.5,97.79,0.07
2020082409,542.53,411.88,203.2,30.42,72.43,6.1,123.5,97.79,0.09
2020082410,611.03,388.66,243.46,31.52,67.91,6.49,130.8,97.76,0.13
2020082411,591.0,259.98,296.76,32.34,64.36,6.78,136.9,97.71,0.33
2020082412,652.85,366.73,287.34,32.89,61.65,6.92,140.6,97.65,0.49
2020082413,593.83,431.63,216.92,33.14,60.09,6.86,141.5,97.58,0.64
2020082414,439.38,357.1,179.29,33.01,60.01,6.2,139.9,97.53,0.52
2020082415,371.1,275.64,196.24,32.64,61.33,5.46,137.4,97.52,0.27
2020082416,192.5,134.26,130.13,31.81,64.9,4.75,136.4,97.54,0.06
2020082417,65.95,36.27,56.97,30.44,72.23,3.58,136.6,97.58,0.01
2020082418,0.0,0.0,0.0,28.86,79.89,2.58,137.4,97.64,0.0
2020082419,0.0,0.0,0.0,28.21,82.54,2.47,139.1,97.71,0.0
2020082420,0.0,0.0,0.0,27.77,84.01,2.72,140.2,97.79,0.0
2020082421,0.0,0.0,0.0,27.35,85.48,2.92,136.5,97.85,0.01
2020082422,0.0,0.0,0.0,26.95,87.08,3.28,130.8,97.9,0.01
2020082423,0.0,0.0,0.0,26.61,88.14,3.86,130.4,97.91,0.04
2020082500,0.0,0.0,0.0,26.19,90.13,3.91,126.6,97.87,0.06
2020082501,0.0,0.0,0.0,25.77,92.51,3.93,120.9,97.85,0.1
2020082502,0.0,0.0,0.0,25.47,94.41,3.74,114.9,97.84,0.13
2020082503,0.0,0.0,0.0,25.37,95.03,3.66,107.6,97.86,0.06
2020082504,0.0,0.0,0.0,25.32,95.19,3.81,104.6,97.87,0.04
2020082505,9.32,2.43,11.35,25.37,94.84,4.02,107.2,97.9,0.03
2020082506,112.72,93.4,83.54,26.22,90.49,4.66,120.0,97.94,0.01
2020082507,239.12,146.19,165.08,27.59,83.4,4.81,137.5,97.98,0.03
2020082508,376.83,149.55,237.26,28.99,77.36,4.69,143.7,98.0,0.03
2020082509,503.38,254.72,271.03,30.44,71.8,4.59,143.7,98.0,0.03
2020082510,557.78,174.62,349.17,31.81,67.18,4.4,146.3,97.97,0.04
2020082511,581.67,390.43,199.31,32.85,63.7,4.14,149.7,97.89,0.04
2020082512,476.62,109.81,300.31,33.57,61.22,3.91,151.9,97.81,0.04
2020082513,489.33,200.1,279.02,33.93,59.92,3.74,153.8,97.73,0.05
2020082514,470.45,225.28,258.36,33.82,60.57,3.48,154.6,97.67,0.08
2020082515,361.15,227.49,210.82,33.44,62.13,3.2,153.8,97.65,0.12
2020082516,181.48,170.43,120.07,32.57,65.5,3.0,152.0,97.68,0.05
2020082517,64.25,47.06,54.59,31.23,73.15,2.59,149.7,97.72,0.01
2020082518,0.0,0.0,0.0,29.56,81.39,2.07,146.8,97.79,0.0
2020082519,0.0,0.0,0.0,28.87,84.23,2.37,150.1,97.87,0.0
2020082520,0.0,0.0,0.0,28.4,86.03,2.56,159.7,97.95,0.0
2020082521,0.0,0.0,0.0,28.04,87.45,2.48,172.4,97.99,0.0
2020082522,0.0,0.0,0.0,27.69,89.02,2.29,183.2,98.01,0.0
2020082523,0.0,0.0,0.0,27.31,91.14,1.99,194.9,98.0,0.09
2020082600,0.0,0.0,0.0,26.99,92.89,1.81,208.7,97.98,0.33
2020082601,0.0,0.0,0.0,26.77,93.9,1.85,221.3,97.96,0.29
2020082602,0.0,0.0,0.0,26.62,94.42,1.92,227.1,97.96,0.12
2020082603,0.0,0.0,0.0,26.52,94.32,2.0,228.4,97.96,0.0
2020082604,0.0,0.0,0.0,26.39,93.85,2.19,228.1,97.97,0.0
2020082605,8.18,1.42,11.38,26.33,92.79,2.52,224.2,98.01,0.0
2020082606,108.5,121.11,74.14,27.33,86.78,3.51,217.0,98.07,0.05
2020082607,272.38,268.01,146.84,28.87,77.73,3.89,214.4,98.13,0.35
2020082608,488.23,447.2,194.07,30.46,69.86,3.84,214.3,98.17,0.1
2020082609,621.28,468.97,233.62,31.9,64.05,3.53,213.1,98.17,0.11
2020082610,659.3,420.01,272.3,33.05,59.73,3.47,212.3,98.14,0.12
2020082611,746.75,483.06,268.97,33.87,56.78,3.55,212.7,98.06,0.09
2020082612,774.4,533.38,264.57,34.36,55.05,3.63,215.4,97.96,0.08
2020082613,630.4,362.58,289.63,34.52,54.45,3.7,220.5,97.86,0.06
2020082614,579.6,473.95,212.13,34.1,56.21,3.77,223.0,97.79,0.05
2020082615,462.8,446.82,184.59,33.61,58.29,3.92,224.4,97.78,0.05
2020082616,235.18,316.04,115.54,32.7,62.78,3.9,229.0,97.79,0.03
2020082617,73.0,96.0,56.65,31.26,70.38,3.37,236.1,97.82,0.02
2020082618,0.0,0.0,0.0,29.69,78.92,2.32,246.1,97.89,0.02
2020082619,0.0,0.0,0.0,29.02,82.87,1.88,254.9,97.98,0.03
2020082620,0.0,0.0,0.0,28.58,85.35,1.67,258.6,98.06,0.08
2020082621,0.0,0.0,0.0,28.17,87.14,1.73,257.7,98.07,0.11
2020082622,0.0,0.0,0.0,27.83,88.34,1.83,259.0,98.06,0.13
2020082623,0.0,0.0,0.0,27.5,89.49,1.88,263.6,98.03,0.11
2020082700,0.0,0.0,0.0,27.17,90.78,1.87,267.9,98.0,0.12
2020082701,0.0,0.0,0.0,26.87,91.89,1.98,270.3,97.97,0.07
2020082702,0.0,0.0,0.0,26.61,92.79,2.08,268.6,97.94,0.05
2020082703,0.0,0.0,0.0,26.39,93.44,2.31,267.5,97.91,0.02
2020082704,0.0,0.0,0.0,26.19,94.05,2.52,273.0,97.91,0.02
2020082705,7.97,0.91,10.49,26.13,94.23,2.81,280.7,97.93,0.01
2020082706,111.0,57.82,90.6,27.05,89.94,3.46,287.9,97.97,0.01
2020082707,264.25,170.82,179.06,28.68,81.59,3.73,298.1,98.02,0.06
2020082708,430.9,272.9,236.24,29.81,76.06,3.74,305.3,98.05,15.79
2020082709,509.3,345.67,237.45,30.71,72.73,3.29,309.7,98.07,15.14
2020082710,715.95,437.5,303.95,31.66,69.55,2.75,309.0,98.05,16.72
2020082711,699.1,391.7,298.44,32.55,66.53,2.29,302.2,97.98,19.29
2020082712,667.2,328.09,328.46,32.97,65.32,2.12,292.2,97.9,18.58
2020082713,590.85,351.44,261.0,32.92,66.03,2.21,285.7,97.81,18.97
2020082714,458.2,226.37,250.43,32.59,67.96,2.41,285.7,97.74,19.34
2020082715,342.58,207.89,203.89,32.01,71.19,2.46,290.0,97.7,13.81
2020082716,191.73,89.1,148.66,31.14,76.09,2.23,293.0,97.67,8.06
2020082717,60.8,14.84,53.01,30.2,80.72,1.91,294.8,97.68,3.78
2020082718,0.0,0.0,0.0,29.17,87.81,1.41,297.8,97.7,2.74
2020082719,0.0,0.0,0.0,28.87,88.98,1.21,302.9,97.76,1.51
2020082720,0.0,0.0,0.0,28.83,88.36,0.83,309.6,97.82,3.2
2020082721,0.0,0.0,0.0,28.96,85.16,0.32,313.7,97.85,5.04
2020082722,0.0,0.0,0.0,28.99,83.34,0.09,212.0,97.86,5.55
2020082723,0.0,0.0,0.0,28.82,84.04,0.32,218.7,97.86,7.06
2020082800,0.0,0.0,0.0,28.42,86.66,0.46,218.9,97.83,12.29
2020082801,0.0,0.0,0.0,27.99,88.04,0.53,207.1,97.78,17.85
2020082802,0.0,0.0,0.0,27.52,90.2,0.77,207.9,97.73,18.68
2020082803,0.0,0.0,0.0,27.03,93.1,1.06,217.0,97.71,16.18
2020082804,0.0,0.0,0.0,26.66,94.77,1.27,223.1,97.72,14.23
2020082805,7.57,1.41,10.36,26.46,95.44,1.39,229.7,97.76,14.08
2020082806,111.4,109.55,84.29,27.12,92.63,1.86,236.7,97.82,16.63
2020082807,286.27,257.33,168.64,28.33,86.92,2.07,248.1,97.88,23.78
2020082808,482.6,415.31,195.19,29.98,78.08,2.15,262.5,97.93,21.4
2020082809,563.17,356.6,252.07,31.0,70.15,2.31,267.8,97.94,29.41
2020082810,490.77,230.74,257.14,31.98,66.04,2.21,267.9,97.9,36.32
2020082811,492.25,209.06,264.04,32.66,63.66,2.04,265.5,97.83,38.0
2020082812,170.43,29.85,128.32,33.1,62.08,2.03,263.8,97.74,27.14
2020082813,146.07,20.22,111.13,33.27,61.17,2.21,264.5,97.66,25.25
2020082814,137.65,13.14,111.48,33.14,61.25,2.1,269.5,97.6,23.05
2020082815,188.98,10.14,159.15,32.84,62.58,1.69,279.9,97.58,20.47
2020082816,106.2,8.5,93.03,32.52,64.16,1.27,296.6,97.58,13.9
2020082817,39.3,6.31,35.1,31.52,66.31,1.07,321.4,97.59,11.72
2020082818,0.0,0.0,0.0,30.15,77.84,0.86,6.0,97.63,11.32
2020082819,0.0,0.0,0.0,29.18,82.44,1.2,42.3,97.7,12.61
2020082820,0.0,0.0,0.0,28.36,85.96,1.46,60.5,97.77,9.92
2020082821,0.0,0.0,0.0,27.81,87.85,1.56,72.8,97.81,8.95
2020082822,0.0,0.0,0.0,27.31,89.5,1.61,82.1,97.83,7.96
2020082823,0.0,0.0,0.0,26.86,91.0,1.62,89.3,97.85,7.68
2020082900,0.0,0.0,0.0,26.46,92.31,1.61,94.6,97.83,9.7
2020082901,0.0,0.0,0.0,26.14,93.23,1.54,97.8,97.8,14.32
2020082902,0.0,0.0,0.0,25.89,93.77,1.43,100.9,97.78,16.61
2020082903,0.0,0.0,0.0,25.68,94.09,1.27,106.0,97.76,17.46
2020082904,0.0,0.0,0.0,25.52,94.21,1.17,114.2,97.78,18.3
2020082905,5.8,1.09,7.68,25.45,94.82,1.11,122.8,97.81,15.23
2020082906,75.97,47.33,62.05,26.33,91.62,1.43,127.3,97.86,17.07
